CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2021-29553,Heap OOB in `QuantizeAndDequantizeV3`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h9px-9vqg-222h', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29553', 'https://github.com/tensorflow/tensorflow/commit/99085e8ff02c3763a0ec2263e44daec416f6a387', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-481.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-679.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-190.yaml', 'https://github.com/advisories/GHSA-h9px-9vqg-222h']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29552,CHECK-failure in `UnsortedSegmentJoin`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jhq9-wm9m-cf89', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29552', 'https://github.com/tensorflow/tensorflow/commit/704866eabe03a9aeda044ec91a8d0c83fc1ebdbe', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-480.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-678.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-189.yaml', 'https://github.com/advisories/GHSA-jhq9-wm9m-cf89']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29551,OOB read in `MatrixTriangularSolve`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-vqw6-72r7-fgw7', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29551', 'https://github.com/tensorflow/tensorflow/commit/480641e3599775a8895254ffbc0fc45621334f68', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-479.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-677.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-188.yaml', 'https://github.com/advisories/GHSA-vqw6-72r7-fgw7']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.0288}",
CVE-2021-29550,Division by 0 in `FractionalAvgPool`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-f78g-q7r4-9wcv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29550', 'https://github.com/tensorflow/tensorflow/commit/548b5eaf23685d86f722233d8fbc21d0a4aecb96', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-478.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-676.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-187.yaml', 'https://github.com/advisories/GHSA-f78g-q7r4-9wcv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29549,Division by 0 in `QuantizedAdd`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x83m-p7pv-ch8v', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29549', 'https://github.com/tensorflow/tensorflow/commit/744009c9e5cc5d0447f0dc39d055f917e1fd9e16', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-477.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-675.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-186.yaml', 'https://github.com/advisories/GHSA-x83m-p7pv-ch8v']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29548,Division by 0 in `QuantizedBatchNormWithGlobalNormalization`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-p45v-v4pw-77jr', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29548', 'https://github.com/tensorflow/tensorflow/commit/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-476.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-674.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-185.yaml', 'https://github.com/advisories/GHSA-p45v-v4pw-77jr']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29547,Heap out of bounds in `QuantizedBatchNormWithGlobalNormalization`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4fg4-p75j-w5xj', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29547', 'https://github.com/tensorflow/tensorflow/commit/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-475.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-673.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-184.yaml', 'https://github.com/advisories/GHSA-4fg4-p75j-w5xj']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29546,Division by 0 in `QuantizedBiasAdd`,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-m34j-p8rj-wjxq', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29546', 'https://github.com/tensorflow/tensorflow/commit/67784700869470d65d5f2ef20aeb5e97c31673cb', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-474.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-672.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-183.yaml', 'https://github.com/advisories/GHSA-m34j-p8rj-wjxq']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29545,Heap buffer overflow in `SparseTensorToCSRSparseMatrix`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hmg3-c7xj-6qwm', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29545', 'https://github.com/tensorflow/tensorflow/commit/1e922ccdf6bf46a3a52641f99fd47d54c1decd13', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-473.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-671.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-182.yaml', 'https://github.com/advisories/GHSA-hmg3-c7xj-6qwm']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29544,CHECK-fail in `QuantizeAndDequantizeV4Grad`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6g85-3hm8-83f9', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29544', 'https://github.com/tensorflow/tensorflow/commit/20431e9044cf2ad3c0323c34888b192f3289af6b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-472.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-670.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-181.yaml', 'https://github.com/tensorflow/tensorflow/blob/95078c145b5a7a43ee046144005f733092756ab5/tensorflow/core/kernels/quantize_and_dequantize_op.cc#L162-L163', 'https://github.com/tensorflow/tensorflow/blob/95078c145b5a7a43ee046144005f733092756ab5/tensorflow/core/kernels/quantize_and_dequantize_op.h#L295-L306', 'https://github.com/advisories/GHSA-6g85-3hm8-83f9']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00067, 'percentile': 0.21169}",
CVE-2021-29543,CHECK-fail in `CTCGreedyDecoder`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-fphq-gw9m-ghrv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29543', 'https://github.com/tensorflow/tensorflow/commit/ea3b43e98c32c97b35d52b4c66f9107452ca8fb2', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-471.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-669.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-180.yaml', 'https://github.com/advisories/GHSA-fphq-gw9m-ghrv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29542,Heap buffer overflow in `StringNGrams`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4hrh-9vmp-2jgg', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29542', 'https://github.com/tensorflow/tensorflow/commit/ba424dd8f16f7110eea526a8086f1a155f14f22b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-470.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-668.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-179.yaml', 'https://github.com/advisories/GHSA-4hrh-9vmp-2jgg']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00016, 'percentile': 0.02113}",
CVE-2021-29541,Null pointer dereference in `StringNGrams`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xqfj-35wv-m3cr', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29541', 'https://github.com/tensorflow/tensorflow/commit/ba424dd8f16f7110eea526a8086f1a155f14f22b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-469.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-667.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-178.yaml', 'https://github.com/advisories/GHSA-xqfj-35wv-m3cr']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29540,Heap buffer overflow in `Conv2DBackpropFilter`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xgc3-m89p-vr3x', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29540', 'https://github.com/tensorflow/tensorflow/commit/c570e2ecfc822941335ad48f6e10df4e21f11c96', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-468.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-666.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-177.yaml', 'https://github.com/advisories/GHSA-xgc3-m89p-vr3x']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00019, 'percentile': 0.03467}",
CVE-2021-29539,Segfault in tf.raw_ops.ImmutableConst,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-g4h2-gqm3-c9wq', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29539', 'https://github.com/tensorflow/tensorflow/commit/4f663d4b8f0bec1b48da6fa091a7d29609980fa4', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-467.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-665.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-176.yaml', 'https://github.com/advisories/GHSA-g4h2-gqm3-c9wq']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29538,Division by zero in `Conv2DBackpropFilter`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j8qc-5fqr-52fp', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29538', 'https://github.com/tensorflow/tensorflow/commit/c570e2ecfc822941335ad48f6e10df4e21f11c96', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-466.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-664.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-175.yaml', 'https://github.com/advisories/GHSA-j8qc-5fqr-52fp']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.01838}",
CVE-2021-29537,Heap buffer overflow in `QuantizedResizeBilinear`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8c89-2vwr-chcq', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29537', 'https://github.com/tensorflow/tensorflow/commit/f6c40f0c6cbf00d46c7717a26419f2062f2f8694', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-465.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-663.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-174.yaml', 'https://github.com/advisories/GHSA-8c89-2vwr-chcq']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.02602}",
CVE-2021-29536,Heap buffer overflow in `QuantizedReshape`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2gfx-95x2-5v3x', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29536', 'https://github.com/tensorflow/tensorflow/commit/a324ac84e573fba362a5e53d4e74d5de6729933e', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-464.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-662.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-173.yaml', 'https://github.com/advisories/GHSA-2gfx-95x2-5v3x']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.02602}",
CVE-2021-29535,Heap buffer overflow in `QuantizedMul`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-m3f9-w3p3-p669', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29535', 'https://github.com/tensorflow/tensorflow/commit/efea03b38fb8d3b81762237dc85e579cc5fc6e87', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-463.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-661.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-172.yaml', 'https://github.com/advisories/GHSA-m3f9-w3p3-p669']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.02602}",
CVE-2021-29534,CHECK-fail in SparseConcat,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6j9c-grc6-5m6g', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29534', 'https://github.com/tensorflow/tensorflow/commit/69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-462.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-660.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-171.yaml', 'https://github.com/advisories/GHSA-6j9c-grc6-5m6g']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.01838}",
CVE-2021-29533,CHECK-fail in DrawBoundingBoxes,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-393f-2jr3-cp69', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29533', 'https://github.com/tensorflow/tensorflow/commit/b432a38fe0e1b4b904a6c222cbce794c39703e87', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-461.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-659.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-170.yaml', 'https://github.com/advisories/GHSA-393f-2jr3-cp69']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.0288}",
CVE-2021-29532,Heap out of bounds read in `RaggedCross`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j47f-4232-hvv8', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29532', 'https://github.com/tensorflow/tensorflow/commit/44b7f486c0143f68b56c34e2d01e146ee445134a', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-460.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-658.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-169.yaml', 'https://github.com/advisories/GHSA-j47f-4232-hvv8']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.02699}",
CVE-2021-29531,CHECK-fail in tf.raw_ops.EncodePng,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3qxp-qjq7-w4hf', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29531', 'https://github.com/tensorflow/tensorflow/commit/26eb323554ffccd173e8a79a8c05c15b685ae4d1', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-459.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-657.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-168.yaml', 'https://github.com/advisories/GHSA-3qxp-qjq7-w4hf']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29530,Invalid validation in `SparseMatrixSparseCholesky`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xcwj-wfcm-m23c', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29530', 'https://github.com/tensorflow/tensorflow/commit/e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-458.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-656.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-167.yaml', 'https://github.com/advisories/GHSA-xcwj-wfcm-m23c']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00021, 'percentile': 0.03835}",
CVE-2021-29529,Heap buffer overflow caused by rounding,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jfp7-4j67-8r3q', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29529', 'https://github.com/tensorflow/tensorflow/commit/f851613f8f0fb0c838d160ced13c134f778e3ce7', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-457.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-655.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-166.yaml', 'https://github.com/advisories/GHSA-jfp7-4j67-8r3q']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00047, 'percentile': 0.14083}",
CVE-2021-29528,Division by 0 in `QuantizedMul`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6f84-42vf-ppwp', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29528', 'https://github.com/tensorflow/tensorflow/commit/a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-456.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-654.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-165.yaml', 'https://github.com/advisories/GHSA-6f84-42vf-ppwp']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29527,Division by 0 in `QuantizedConv2D`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x4g7-fvjj-prg8', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29527', 'https://github.com/tensorflow/tensorflow/commit/cfa91be9863a91d5105a3b4941096044ab32036b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-455.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-653.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-164.yaml', 'https://github.com/advisories/GHSA-x4g7-fvjj-prg8']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29526,Division by 0 in `Conv2D`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4vf2-4xcg-65cx', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29526', 'https://github.com/tensorflow/tensorflow/commit/b12aa1d44352de21d1a6faaf04172d8c2508b42b', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-454.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-652.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-163.yaml', 'https://github.com/advisories/GHSA-4vf2-4xcg-65cx']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.01633}",
CVE-2021-29525,Division by 0 in `Conv2DBackpropInput`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xm2v-8rrw-w9pm', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29525', 'https://github.com/tensorflow/tensorflow/commit/2be2cdf3a123e231b16f766aa0e27d56b4606535', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-453.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-651.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-162.yaml', 'https://github.com/advisories/GHSA-xm2v-8rrw-w9pm']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
